NumID,Type,ItemOrd,Response,Std,Flex = 56,FlexCode,RespSec,ReadSec
54417918,2,3,wrecking ball,wrecking ball,move,327,153.753,5.553
54417918,2,3,concrete,concrete,material,321,187.384,5.553
54417918,2,3,steel,steel,material,321,199.17,5.553
54466188,1,1,necklace,necklace,crafts,116,16.895,37.699
54466188,1,1,holding together paper,hold paper together,bind,111,,37.699
54466188,1,1,pick a lock,lock picker,tool,113,,37.699
54466188,1,2,crossword puzzles,crossword puzzle,attribute,217,17.801,5.821
54466188,1,2,moving,packing,fill,215,,5.821
54466188,1,2,reading,read,read,211,,5.821
54466188,1,2,school projects,school project,craft,214,,5.821
54466188,1,3,cleaner for teeth,clean teeth,dental health,311,26.835,3.189
54466188,1,3,cleaner for small areas in house and in car,clean small space,clean,312,,3.189
54466188,1,3,for jewelry,clean jewelry,craft,314,,3.189
55381082,3,1,a shape,shape,shape,140,8.164,16.769
55381082,3,1,intersecting lines,intersecting lines,perspective,133,14.852,16.769
55381082,3,1,triangle,triangle,shape,140,23.194,16.769
55381082,3,1,quadrilateral,quadrilateral,shape,140,28.474,16.769
55381082,3,2,a die,die,shape,234,6.949,4.23
55381082,3,2,multi-sided die,die,shape,234,13.071,4.23
55381082,3,2,peg holes on wood,peg board,holes,231,24.489,4.23
55381082,3,2,game,game,above,232,25.839,4.23
55381082,3,3,ladder,ladder,structural,331,6.278,61.993
55381082,3,3,parking cement blocks,parking blocks,above,332,15.538,61.993
55381082,3,3,rectangles,rectangles,composition,336,22.944,61.993
55381082,3,3,slots in a wall,slots in wall,stacked,333,34.597,61.993
55381082,3,3,book shelves,shelves,stacked,333,43.338,61.993
56303231,1,1,fearless,fearless,mark,114,4.822,36.317
56303231,1,3,toothpaste,toothpaste,dental health,311,20.58,8.03
56303231,1,3,brush,brush,brush,313,,8.03
56400043,1,1,to put paper together,hold paper together,bind,111,8.474,8.774
56400043,1,1,to use to reset electronics,reset electronics,tool,113,17.607,8.774
56400043,1,1,to link together,link together,crafts,116,31.985,8.774
56400043,1,1,to use on christmas orments that have lost their hook,orment hook,hang,112,49.215,8.774
56400043,1,2,paper mache,papier mache,craft,214,3.505,3.056
56400043,1,2,reading,read,read,211,4.874,3.056
56400043,1,2,wrapping paper,wrapping paper,cover,213,6.89,3.056
56400043,1,2,silly putty,silly putty,craft,214,11.501,3.056
56400043,1,2,paper airplanes,paper airplane,craft,214,22.345,3.056
56400043,1,2,paper hats,hat,craft,214,34.991,3.056
56400043,1,3,to brush teeth,brush teeth,dental health,311,2.366,2.315
56400043,1,3,to clean grout,clean grout,clean,312,4.939,2.315
56400043,1,3,to scrub dishes,clean dishes,clean,312,15.273,2.315
56400043,1,3,for painting with kids,painting for children,paint,315,21.236,2.315
56400043,1,3,to whittle into a shank,shank,tool,316,31.955,2.315
56566858,3,1,arrow,arrow,symbol,135,4.27,28.296
56566858,3,1,divergent traffic lanes,divergent traffic lanes,perspective,133,14.412,28.296
56566858,3,1,funnel,funnel,shape,140,47.033,28.296
56566858,3,1,"sideways ""v""",V,symbol,135,62.624,28.296
56566858,3,2,a circle with dots\,circle with dots,symbol,235,5.899,49.831
56566858,3,2,a sideways smiley face,smiley face,face,233,15.496,49.831
56566858,3,2,emphasis on a bad bowling split,bowling split,above,232,38.486,49.831
56566858,3,2,a pizza with pepperoni,pepperoni pizza,above,232,65.638,49.831
56566858,3,2,a chocolate chip cookie,chocolate chip cookie,above,232,81.05,49.831
56566858,3,3,5 rectangles,rectangles,composition,336,5.42,21.282
56566858,3,3,5 strips,strips,composition,336,16.135,21.282
56566858,3,3,5 bowling lanes,bowling lanes,above,332,32.316,21.282
56566858,3,3,5 traffic lanes,traffic lanes,above,332,40.259,21.282
56958076,3,1,i see 2 lines,two lines,formation,134,8.278,23.672
56958076,3,2,pizza,pizza,above,232,7.642,5.964
56958076,3,2,circles,circles,symbol,235,12.395,5.964
56958076,3,3,5 rectangle boxes,boxes,composition,336,11.958,42.306
57338044,2,1,Puzzle,puzzle,game,126,27.262,14.735
57338044,2,1,Television,tv,technology,124,,14.735
57338044,2,2,Tires,tire,mobile,225,20.495,2.263
57338044,2,2,Circle,circle,mobile,225,,2.263
57338044,2,3,Hulk,Hulk,person,322,12.958,2.699
57338044,2,3,Wood,wood,material,321,,2.699
57870723,3,1,two paths converging,converging paths,perspective,133,15.561,6.978
57870723,3,1,greater than symbol,greater than,symbol,135,20.539,6.978
57870723,3,1,2 sides of a triangle,triangle,shape,140,26.829,6.978
57870723,3,2,a button with too many holes,button,holes,231,5.936,3.137
57870723,3,2,a plate with some food,plate with food,above,232,12.092,3.137
57870723,3,3,window blinds,blinds,structural,331,5.171,1.965
57870723,3,3,stack of books,books,stacked,333,13.574,1.965
57870723,3,3,bricks lined up,bricks,stacked,333,18.58,1.965
57936599,2,1,cube,cube,shape,125,14.719,43.359
57936599,2,1,tv screen,tv,technology,124,38.007,43.359
57936599,2,1,watch,watch,technology,124,44.423,43.359
57936599,2,1,box,box,container,122,66.431,43.359
57936599,2,1,book,book,flat,121,79.671,43.359
57936599,2,2,car,car,vehicle,221,3.879,13.315
57936599,2,2,bus,bus,transit,223,7.702,13.315
57936599,2,2,truck,truck,vehicle,221,12.302,13.315
57936599,2,2,bicycle,bicycle,human,222,17.447,13.315
57936599,2,2,bike,bicycle,human,222,33.694,13.315
57936599,2,3,building,building,structural,324,26.559,6.88
57936599,2,3,stone,stone,material,321,,6.88
57936599,2,3,iron items,iron,material,321,,6.88
58205781,1,1,paper,paper,bind,111,18.406,8.382
58205781,1,1,metal,metal,attribute,117,,8.382
58205781,1,1,microsoft office,MS Office Guy,attribute,117,,8.382
58205781,1,2,hot off the presses,hot off the presses,attribute,217,10.371,1.691
58205781,1,2,paperboy,paper boy,attribute,217,16.527,1.691
58205781,1,2,broken window,broken window,tool,216,27.521,1.691
58205781,1,2,out of style,outdated,attribute,217,31.77,1.691
58205781,1,3,clean teeth,clean teeth,dental health,311,5.399,3.656
58205781,1,3,dirty teeth,dirty teeth,dental health,311,7.981,3.656
58205781,1,3,toothache,toothache,dental health,311,10.978,3.656
58205781,1,3,flouride,fluoride,dental health,311,12.249,3.656
58355254,1,1,orments,orment hook,hang,112,8.843,16.242
58355254,1,1,decoration,decoration,desk,115,13.186,16.242
58355254,1,1,holding papers together,hold paper together,bind,111,20.351,16.242
58355254,1,1,unbend and twist differentlhy,unbend and twist,crafts,116,31.693,16.242
58355254,1,1,unbend and make a wire sculpture,make a sculpture,attribute,117,39.77,16.242
58355254,1,2,cut into paper trees,paper tree cutout,craft,214,7.178,2.308
58355254,1,2,swating flys,fly swatter,tool,216,11.835,2.308
58355254,1,2,lining pails,pail lining,cover,213,22.455,2.308
58355254,1,2,stuffing insulation,insulation,fill,215,27.203,2.308
58355254,1,2,stuffing shoe soles,shoe stuffing,fill,215,31.838,2.308
58355254,1,2,burning,fire starter,fuel,218,37.351,2.308
58355254,1,3,brushing small things,clean small space,brush,313,10.699,1.924
58355254,1,3,pull apart for pieces,pull apart,attribute,317,16.38,1.924
58355254,1,3,decoration,decoration,craft,314,21.274,1.924
58355254,1,3,orments,orment,craft,314,26.506,1.924
58363250,2,1,cube,cube,shape,125,14.611,8.863
58363250,2,1,box,box,container,122,16.406,8.863
58363250,2,1,tabletop,table,structural,123,29.29,8.863
58363250,2,1,compuer screen,computer monitor,technology,124,37.896,8.863
58363250,2,1,TV screen,tv,technology,124,60.323,8.863
58363250,2,1,rectangle,rectangle,shape,125,63.145,8.863
58363250,2,1,window,window,structural,123,68.619,8.863
58363250,2,1,glass pane,glass pane,structural,123,72.867,8.863
58363250,2,1,door,door,structural,123,76.487,8.863
58363250,2,1,freezer,freezer,container,122,83.756,8.863
58363250,2,1,ice cube,ice cube,shape,125,88.763,8.863
58363250,2,1,rubiks cube,Rubiks cube,game,126,94.327,8.863
58363250,2,2,car,car,vehicle,221,1.004,4.134
58363250,2,2,bike,bicycle,human,222,3.438,4.134
58363250,2,2,motorcycle,motorcycle,vehicle,221,8.633,4.134
58363250,2,2,truck,truck,vehicle,221,10.876,4.134
58363250,2,2,desk,desk,mobile,225,18.294,4.134
58363250,2,2,TV,television,mobile,225,20.329,4.134
58363250,2,2,TV stand,television,mobile,225,24.087,4.134
58363250,2,2,rollerblade,rollerblade,human,222,29.85,4.134
58363250,2,2,skateboard,skateboard,human,222,32.293,4.134
58363250,2,2,rollerskate,roller skate,human,222,38.923,4.134
58363250,2,2,wheelchair,wheelchair,human,222,47.129,4.134
58363250,2,2,desk chair,chair,mobile,225,51.087,4.134
58363250,2,2,cart,cart,push/pull,224,56.431,4.134
58363250,2,3,ox,ox,animal,323,1.784,1.22
58363250,2,3,bull,bull,animal,323,4.446,1.22
58363250,2,3,lion,lion,animal,323,6.5,1.22
58363250,2,3,cheetah,cheetah,animal,323,9.541,1.22
58363250,2,3,wrestler,wrestler,person,322,15.085,1.22
58363250,2,3,safe\,safe,structural,324,21.867,1.22
58363250,2,3,steel,steel,material,321,29.103,1.22
58363250,2,3,iron,iron,material,321,30.429,1.22
58363250,2,3,rope,rope,structural,324,35.523,1.22
58363250,2,3,athlete,athlete,person,322,42.523,1.22
58363250,2,3,superglue,superglue,hold,329,49.79,1.22
58363250,2,3,hydraulic lift,hydraulic lift,move,327,63.391,1.22
58631744,2,1,T.V. ,tv,technology,124,9.025,27.755
58631744,2,1,Box,box,container,122,18.447,27.755
58631744,2,1,Picture Frame,picture frame,flat,121,33.93,27.755
58631744,2,1,Table,table,structural,123,39.793,27.755
58631744,2,1,Window,window,structural,123,48.744,27.755
58631744,2,1,Ice Cubes,ice cube,shape,125,65.899,27.755
58631744,2,2,Car,car,vehicle,221,2.478,4.616
58631744,2,2,Bike,bicycle,human,222,6.818,4.616
58631744,2,2,Shopping Cart,shopping cart,push/pull,224,19.049,4.616
58631744,2,2,Wheelchair ,wheelchair,human,222,71.284,4.616
58631744,2,2,Trolley,trolley,transit,223,80.466,4.616
58631744,2,2,Train,train,transit,223,82.909,4.616
58631744,2,2,Bus,bus,transit,223,86.834,4.616
58631744,2,2,Stroller,stroller,push/pull,224,91.209,4.616
58631744,2,2,Tractor,tractor,vehicle,221,95.094,4.616
58631744,2,2,Motorcycle,motorcycle,vehicle,221,105.036,4.616
58631744,2,3,Body Buidler,bodybuilder,person,322,6.347,4.274
58631744,2,3,The Incredible Hulk,Hulk,person,322,26.456,4.274
58631744,2,3,Odors,odor,sensory,328,40.165,4.274
58631744,2,3,Wrestlers,wrestler,person,322,56.412,4.274
58631744,2,3,Football Players,football player,person,322,65.089,4.274
58631744,2,3,Basketball Players,basketball player,person,322,76.52,4.274
58631744,2,3,Soccer Players,soccer player,person,322,87.072,4.274
58631744,2,3,Athletes,athlete,person,322,90.216,4.274
58631744,2,3,Olympians,Olympian,person,322,95.162,4.274
58686555,1,1,ear scraper,ear cleaner,tool,113,36.456,16.731
58686555,1,1,baggie twist tie,twist tie,crafts,116,50.313,16.731
58686555,1,1,cover an electrical gap,circuit connector,tool,113,71.112,16.731
58686555,1,1,magic tricks,magic trick,tool,113,82.585,16.731
58686555,1,2,dying mesia,outdated,attribute,217,14.145,7.655
58686555,1,2,fly swatter,fly swatter,tool,216,24.992,7.655
58686555,1,2,dog chew toy,dog toy,tool,216,33.52,7.655
58686555,1,2,local,local,attribute,217,38.928,7.655
58686555,1,2,jourlist,jourlist,attribute,217,49.073,7.655
58686555,1,3,toothpaste,toothpaste,dental health,311,5.249,2.191
58686555,1,3,sink,sink,dental health,311,9.872,2.191
58686555,1,3,water,water,dental health,311,12.912,2.191
58686555,1,3,teeth,teeth,dental health,311,35.425,2.191
58686555,1,3,mouth,mouth,dental health,311,36.977,2.191
58686555,1,3,bathroom,bathroom,dental health,311,45.568,2.191
58925398,3,1,arrow mark,arrow mark,symbol,135,35.492,13.101
58925398,3,1,bow,bow,shape,140,,13.101
58925398,3,1,lines,lines,perspective,133,,13.101
58925398,3,1,pointer,pointer,point,136,,13.101
58925398,3,2,circle,circle,symbol,235,4.349,4.704
58925398,3,2,cartoon,cartoon,face,233,10.265,4.704
58925398,3,2,sweet,sweet,above,232,13.193,4.704
58925398,3,3,line,line,composition,336,2.52,3.506
58925398,3,3,option,option,symbol,334,5.695,3.506
58925398,3,3,box,box,symbol,334,8.332,3.506
58925398,3,3,step,steps,structural,331,12.138,3.506
58975072,3,1,arrow,arrow,symbol,135,2.872,14.878
58975072,3,1,point,point,point,136,7.379,14.878
58975072,3,1,corner,corner,perspective,133,9.847,14.878
58975072,3,1,sidwalk,sidewalk,perspective,133,12.054,14.878
58975072,3,1,ants,ants,formation,134,18.717,14.878
58975072,3,2,moon,moon,celestial,236,1.791,2.47
58975072,3,2,ball,ball,shape,234,3.797,2.47
58975072,3,2,ball with holes,ball with holes,shape,234,7.504,2.47
58975072,3,2,ball with circle design,ball with circle design,shape,234,15.342,2.47
58975072,3,2,badly designed bowling ball,bowling ball,holes,231,26.862,2.47
58975072,3,3,ladder,ladder,structural,331,3.12,13.751
58975072,3,3,bunch of equal signs,equal signs,symbol,334,15.917,13.751
58975072,3,3,roof,roof,structural,331,19.207,13.751
58975072,3,3,vent,vent,structural,331,21.918,13.751
59417410,2,1,Dice,dice,game,126,50.168,15.05
59417410,2,1,Box,box,container,122,,15.05
59417410,2,1,Cage,cage,structural,123,,15.05
59417410,2,1,Frame,frame,structural,123,,15.05
59417410,2,1,Door,door,structural,123,,15.05
59417410,2,1,window,window,structural,123,,15.05
59417410,2,1,container,container,container,122,,15.05
59417410,2,1,phone,telephone,technology,124,,15.05
59417410,2,2,car,car,vehicle,221,30.476,0.583
59417410,2,2,truck,truck,vehicle,221,34.306,0.583
59417410,2,2,train,train,transit,223,39.78,0.583
59417410,2,2,plane,airplane,transit,223,44.292,0.583
59417410,2,2,bus,bus,transit,223,47.478,0.583
59417410,2,2,bike,bicycle,human,222,56.14,0.583
59417410,2,2,wagon,wagon,push/pull,224,65.145,0.583
59417410,2,3,God,God,sentiment,325,8.087,0.622
59417410,2,3,Muscular people,muscular people,person,322,21.546,0.622
59417410,2,3,cranes,crane,move,327,26.229,0.622
59417410,2,3,foundations,foundation,structural,324,40.949,0.622
59417410,2,3,steel,steel,material,321,45.263,0.622
59417410,2,3,bear,bear,animal,323,195.39,0.622
59417410,2,3,lion,lion,animal,323,198.423,0.622
59506691,3,1,Arrow,arrow,symbol,135,113.779,170.765
59506691,3,1,Flight of geese,flock,formation,134,,170.765
59506691,3,1,road sign,road sign,symbol,135,,170.765
59506691,3,1,construction,construction,symbol,135,,170.765
59506691,3,1,trajectory paths ,trajectory,physics,138,,170.765
59506691,3,2,pizza,pizza,above,232,1.88,7.311
59506691,3,2,bacteria on a culture,bacteria,above,232,9.702,7.311
59506691,3,2,cells on a culture,cells,above,232,13.941,7.311
59506691,3,2,painter's board ,palette,above,232,28.143,7.311
59506691,3,2,jewelry ,jewelry,shape,234,39.436,7.311
59506691,3,3,steps,steps,structural,331,3.6,2.029
59506691,3,3,ladder,ladder,structural,331,6.492,2.029
59506691,3,3,shelves,shelves,stacked,333,8.529,2.029
59726137,1,1,make chain,chain,attribute,117,9.804,20.334
59726137,1,2,make pots,pots,craft,214,6.903,3.213
59726137,1,3,make toys,make toys,craft,314,13.934,2.71
59963223,3,1,ARROW,arrow,symbol,135,3.78,2.068
59963223,3,2,paint,paint,above,232,3.66,3.538
59963223,3,3,boxes,boxes,composition,336,5.528,4.014
60380292,2,1,note,note,flat,121,22.283,31.243
60380292,2,1,board,board,flat,121,38.471,31.243
60380292,2,1,stickers ,sticker,flat,121,48.239,31.243
60380292,2,2,cart,cart,push/pull,224,5.378,5.232
60380292,2,2,car,car,vehicle,221,7.746,5.232
60380292,2,2,bus,bus,transit,223,19.482,5.232
60380292,2,2,lorry,lorry,vehicle,221,27.898,5.232
60380292,2,2,jeep,Jeep,vehicle,221,31.242,5.232
60380292,2,2,trolley,trolley,transit,223,35.138,5.232
60380292,2,2,wheel chair,wheelchair,human,222,44.442,5.232
60380292,2,2,skate,roller skate,human,222,51.098,5.232
60380292,2,3,rock,rock,material,321,6.629,2.346
60380292,2,3,heart,heart,sentiment,325,10.373,2.346
60380292,2,3,earth ,earth,ture,326,18.637,2.346
60380292,2,3,iron,iron,material,321,25.573,2.346
60441045,3,1,megaphone,megaphone,shape,140,6.379,13.206
60441045,3,1,greater than sign,greater than,symbol,135,13.399,13.206
60441045,3,1,paper airplane,paper airplane,point,136,25.783,13.206
60441045,3,1,chopsticks,chopsticks,formation,134,37.32,13.206
60441045,3,1,headlight beam,headlights,physics,138,60.519,13.206
60441045,3,2,top of mushroom cap,mushroom,above,232,6.445,3.403
60441045,3,2,bowling ball,bowling ball,holes,231,9.752,3.403
60441045,3,2,petri dish,petri dish,above,232,11.71,3.403
60441045,3,2,film reel,film reel,shape,234,16.816,3.403
60441045,3,3,window blinds,blinds,structural,331,10.641,4.813
60441045,3,3,ladder,ladder,structural,331,12.365,4.813
60441045,3,3,flight of stairs,stairs,structural,331,15.995,4.813
60441045,3,3,bar graph,bar graph,symbol,334,19.694,4.813
60441045,3,3,stack of albums,albums,stacked,333,29.606,4.813
60441045,3,3,stack of books,books,stacked,333,32.594,4.813
60441045,3,3,stack of pizza boxes,pizza boxes,stacked,333,41.582,4.813
60880690,2,1,chess board,chess,game,126,126.575,42.914
60880690,2,1,tiles,tile,flat,121,175.247,42.914
60880690,2,1,laptop screen,computer screen,technology,124,247.872,42.914
60880690,2,2,car,car,vehicle,221,6.085,5.898
60880690,2,2,bikes,bicycle,human,222,18.578,5.898
60880690,2,2,trolleys,trolley,transit,223,25.12,5.898
60880690,2,2,scooters,scooter,human,222,29.226,5.898
60880690,2,2,cycles,cycle,vehicle,221,31.498,5.898
60880690,2,2,"car, bike, etc. toys",toy,mobile,225,102.638,5.898
60880690,2,3,houses,house,structural,324,28.013,6.577
60880690,2,3,apricot,apricot,sensory,328,115.885,6.577
60961434,3,1,Dots on Black Alphabet,dots on black alphabet,impression,137,424.643,158.435
60961434,3,1,Designer Rooms,designer rooms,formation,134,,158.435
60961434,3,1,Florence uses the dots to create texture and depth,florence uses dots to create texture,impression,137,,158.435
60961434,3,1,Yoga Dots,yoga dots,impression,137,,158.435
60961434,3,2,puzzle,puzzle,shape,234,226.085,156.993
60961434,3,2,logo,logo,symbol,235,,156.993
60961434,3,2,cooperation,cooperation,symbol,235,,156.993
60961434,3,2,dots,dots,symbol,235,,156.993
60961434,3,2,abstract,abstract,symbol,235,,156.993
60961434,3,2,group,group,symbol,235,,156.993
60961434,3,2,developer,developer,symbol,235,,156.993
60961434,3,2,network,network,symbol,235,,156.993
60961434,3,2,business,business,symbol,235,,156.993
60961434,3,2,partnership,partnership,symbol,235,,156.993
60961434,3,2,icon,icon,symbol,235,,156.993
60961434,3,2,vector,vector,symbol,235,,156.993
60961434,3,2,team,team,symbol,235,,156.993
60961434,3,2,circles,circles,symbol,235,,156.993
60961434,3,2,community,community,symbol,235,,156.993
60961434,3,2,future,future,symbol,235,,156.993
60961434,3,2,unity,unity,symbol,235,,156.993
60961434,3,2,success,success,symbol,235,,156.993
60961434,3,2,symbol,symbol,symbol,235,,156.993
60961434,3,2,app,app,symbol,235,,156.993
60961434,3,3,to fill the form,form,symbol,334,309.621,56.292
60961434,3,3,Need for every applications,application,food,335,,56.292
60961434,3,3,Need to fill the address,address,food,335,,56.292
60961434,3,3,For giving Mail Address,mail address,food,335,,56.292
61079649,1,1,To hold paper,hold paper together,bind,111,17.255,21.709
61079649,1,2,To write,write,attribute,217,16.919,2.26
61079649,1,3,To prevent our teeth from decay,decay,dental health,311,25.996,2.88
61084537,2,1,Table,table,structural,123,30.542,28.877
61084537,2,1,Dice,dice,game,126,,28.877
61084537,2,2,CAR,car,vehicle,221,24.142,6.126
61084537,2,2,CYCLE,cycle,vehicle,221,59.459,6.126
61084537,2,2,MOTORCYCLE,motorcycle,vehicle,221,,6.126
61084537,2,3,STONE,stone,material,321,18.637,5.152
61084537,2,3,ROCK,rock,material,321,,5.152
61084537,2,3,CEMENT,cement,material,321,,5.152
61743455,2,1,computer,computer monitor,technology,124,237.086,66.76
61743455,2,1,dice,dice,game,126,,66.76
61743455,2,1,photoprame,picture frame,flat,121,,66.76
61743455,2,2,car,car,vehicle,221,176.545,1.978
61743455,2,2,bike,bicycle,human,222,189.823,1.978
61743455,2,2,lorry,lorry,vehicle,221,,1.978
61743455,2,2,bus,bus,transit,223,,1.978
61743455,2,3,iron,iron,material,321,2834.362,3.139
61743455,2,3,steel,steel,material,321,,3.139
61743455,2,3,stone,stone,material,321,,3.139
62021565,2,1,table,table,structural,123,9.952,12.439
62021565,2,1,dice,dice,game,126,16.023,12.439
62021565,2,1,box,box,container,122,25.63,12.439
62021565,2,1,book,book,flat,121,44.331,12.439
62021565,2,1,mirror,mirror,flat,121,58.234,12.439
62021565,2,1,carrom board,carrom board,game,126,71.65,12.439
62021565,2,1,chess board,chess,game,126,75.409,12.439
62021565,2,1,hand kerchief,handkerchief,flat,121,94.272,12.439
62021565,2,1,stove,stove,container,122,107.791,12.439
62021565,2,1,shelf,shelf,structural,123,112.839,12.439
62021565,2,2,bicycle,bicycle,human,222,5.085,6.608
62021565,2,2,car,car,vehicle,221,7.802,6.608
62021565,2,2,truck,truck,vehicle,221,12.508,6.608
62021565,2,2,bs,bus,transit,223,13.579,6.608
62021565,2,2,bus,,,#N/A,,
62021565,2,2,van,van,vehicle,221,18.471,6.608
62021565,2,2,train,train,transit,223,25.002,6.608
62021565,2,2,aeroplane,airplane,transit,223,29.698,6.608
62021565,2,3,loads,load,move,327,46.124,5.745
62021565,2,3,rock,rock,material,321,60.999,5.745
62021565,2,3,iron rod,iron rod,material,321,73.458,5.745
62213461,3,1,arrow,arrow,symbol,135,6.029,13.426
62213461,3,1,rrow road sogn,rrow road sign,symbol,135,18.266,13.426
62213461,3,1,rrow road,rrow road,perspective,133,24.411,13.426
62213461,3,1,triangle,triangle,shape,140,46.499,13.426
62213461,3,1,half of X,half of X,symbol,135,61.284,13.426
62213461,3,2,sweets in a plate,plate with food,above,232,6.678,7.956
62213461,3,2,game board,board game,above,232,16.127,7.956
62213461,3,2,flowers,flowers,shape,234,25.793,7.956
62213461,3,2,diya in a plate,plate with food,above,232,50.932,7.956
62213461,3,2,wheel,wheel,shape,234,57.445,7.956
62213461,3,2,steering wheel,steering wheel,shape,234,66.775,7.956
62213461,3,2,wall design,design,symbol,235,93.205,7.956
62213461,3,3,handwriting lines for kids,handwriting lines for children,food,335,14.862,2.44
62213461,3,3,ladder,ladder,structural,331,18.819,2.44
62213461,3,3,stairs,stairs,structural,331,65.523,2.44
62213461,3,3,window ,window,structural,331,76.276,2.44
62213461,3,3,front look of a cooler,cooler,objects,337,90.425,2.44
62213461,3,3,mysorepaks,mysore paks,food,335,120.543,2.44
62213461,3,3,bricks for building,bricks,stacked,333,145.51,2.44
62213461,3,3,pens,pens,objects,337,154.454,2.44
62213461,3,3,pencils,pencils,objects,337,158.148,2.44
63443843,2,1,tv,tv,technology,124,3.69,7.346
63443843,2,1,telephone,telephone,technology,124,13.515,7.346
63443843,2,1,desk,desk,structural,123,15.359,7.346
63443843,2,1,table,table,structural,123,16.682,7.346
63443843,2,1,door,door,structural,123,20.629,7.346
63443843,2,1,window,window,structural,123,22.231,7.346
63443843,2,2,car,car,vehicle,221,1.286,2.655
63443843,2,2,bike,bicycle,human,222,2.975,2.655
63443843,2,2,train,train,transit,223,4.351,2.655
63443843,2,2,motorcycle,motorcycle,vehicle,221,7.002,2.655
63443843,2,2,camper,camper,push/pull,224,20.218,2.655
63443843,2,2,rv,RV,vehicle,221,20.866,2.655
63443843,2,2,truck,truck,vehicle,221,21.966,2.655
63443843,2,3,ants,ants,animal,323,4.333,2.59
63443843,2,3,bodybuilders,bodybuilder,person,322,8.417,2.59
63443843,2,3,women,women,person,322,10.825,2.59
63989525,2,1,dice,dice,game,126,22.528,1.57
63989525,2,1,puzzle,puzzle,game,126,40.506,1.57
63989525,2,1,cake,cake,flat,121,48.881,1.57
63989525,2,2,car,car,vehicle,221,10.488,2.068
63989525,2,2,bike,bicycle,human,222,12.295,2.068
63989525,2,2,pulley,pulley,machine,226,19.893,2.068
63989525,2,3,iron,iron,material,321,18.953,1.62
63989525,2,3,steel,steel,material,321,21.356,1.62
63989525,2,3,rock,rock,material,321,26.428,1.62
64229960,1,3,Toothbrush,tooth brush,dental health,311,7.829,2.079
64256478,2,1,cd case,cd case,technology,124,4.589,10.844
64256478,2,1,old school tv set,tv,technology,124,10.837,10.844
64256478,2,1,piece of bread,bread,flat,121,19.368,10.844
64256478,2,1,kraft single cheese slice,Kraft single cheese slice,flat,121,28.477,10.844
64256478,2,1,some books,book,flat,121,41.186,10.844
64256478,2,1,kitchen table,kitchen table,structural,123,58.08,10.844
64256478,2,1,window,window,structural,123,71.033,10.844
64256478,2,1,table top,table,structural,123,84.491,10.844
64256478,2,2,car,car,vehicle,221,1.72,4.158
64256478,2,2,truck,truck,vehicle,221,3.074,4.158
64256478,2,2,tractor,tractor,vehicle,221,4.984,4.158
64256478,2,2,shopping cart,shopping cart,push/pull,224,7.527,4.158
64256478,2,2,lawn mower,lawn mower,push/pull,224,12.708,4.158
64256478,2,2,stroller,stroller,push/pull,224,14.334,4.158
64256478,2,2,wagon,wagon,push/pull,224,23.894,4.158
64256478,2,3,people,people,person,322,26.607,3.569
64256478,2,3,animals,animal,animal,323,44.576,3.569
64256478,2,3,heavy-duty garbage bags,heavy-duty garbage bag,structural,324,48.379,3.569
64256478,2,3,people,people,person,322,54.528,3.569
64256478,2,3,animals,animal,animal,323,,3.569
64256478,2,3,heavy-duty garbage bags,heavy-duty garbage bag,structural,324,,3.569
64603180,3,1,less than symbol,less than,symbol,135,78.711,29.372
64603180,3,2,A plate with Laddus,plate with food,above,232,26.858,41.073
64603180,3,3,scales,scales,objects,337,42.043,5.651
64603180,3,3,steps,steps,structural,331,65.757,5.651
64875130,3,1,arrow,arrow,symbol,135,2.349,16.263
64875130,3,1,flock of birds,flock,formation,134,6.66,16.263
64875130,3,1,light beam,light beam,physics,138,17.82,16.263
64875130,3,1,sideways road,road,perspective,133,25.806,16.263
64875130,3,2,cookie,cookie,above,232,2.363,4.794
64875130,3,2,paint holder,palette,above,232,13.223,4.794
64875130,3,2,marbles,marbles,above,232,16.281,4.794
64875130,3,2,backwards k,backwards K,symbol,235,19.675,4.794
64875130,3,2,sideways smilie face,sideways face,face,233,28.106,4.794
64875130,3,3,lines,lines,composition,336,1.666,5.669
64875130,3,3,ladder,ladder,structural,331,4.207,5.669
65316029,1,1,"It can be used to arrange official paper, students notes and all other papers properly",organize,mark,114,99.274,29.547
65316029,1,1,"If it is colorful, it can use to clip hair also for girls",hair clip,crafts,116,145.993,29.547
65316029,1,1,It can be used to make small modules of cars,small modules for cars,crafts,116,167.638,29.547
65316029,1,1,Paper clips can also be used to clip cables properly,clip cables,tool,113,197.292,29.547
65316029,1,1,Paper clips are very good to use in automobile industries especially in car cabling,car cables,tool,113,,29.547
65316029,1,2,I read newspaper every morning. ,read,read,211,12.241,53.317
65316029,1,2,I use it to wrap my belongings when travel to somewhere,packing,cover,213,32.964,53.317
65316029,1,2,I like it to make kites,kite,craft,214,41.57,53.317
65316029,1,2,newspaper is also a good material to make long covers ,long covers,craft,214,71.355,53.317
65316029,1,2,"In an artist's eye, newspaper is good to make some designs by cutting and pasting it on a surface",cutout,craft,214,113.977,53.317
65316029,1,3,It is used to clean our teeth.,clean teeth,clean,312,7.889,2.223
65316029,1,3,I also use it to put colors on my hair,apply hair color,paint,315,22.083,2.223
65316029,1,3,I like it to make some good artistic designs in showcase,artistic designs,paint,315,38.676,2.223
