partID,TypeItem,Response,Std,FlexCat
19978101,I1,table,table,structural
19978101,I1,floor tile,floor tile,flat
19978101,I1,a deal,deal,clever
19978101,I1,square dancer,square dancer,clever
19978101,I1,brownies,brownie,shape
62152625,I1,block,block,shape
62152625,I1,dice,dice,game
62152625,I1,cube,cube,shape
62152625,I1,chest,chest,container
62152625,I1,box,box,container
62152625,I1,ottoman,ottoman,structural
62152625,I1,case,case,container
62152625,I1,container,container,container
62152625,I1,cabinet,cabinet,container
62152625,I1,stool,stool,structural
30211207,I1,A square,square,shape
60392996,I1,rugs,rug,flat
60392996,I1,tiles,tile,flat
60392996,I1,windows,window,structural
60392996,I1,plates,plate,flat
60392996,I1,meals,meal,clever
60392996,I1,checkerboard,checkerboard,game
60392996,I1,chessboard,chessboard,game
60392996,I1,picture frames,photo frame,structural
60392996,I1,books,book,flat
60392996,I1,top of a box,side of box,shape
60392996,I1,televisions,television,technology
60392996,I1,radio,radio,technology
65239221,I1,tv,television,technology
65239221,I1,computer,computer,technology
65239221,I1,phone,phone,technology
65239221,I1,rooms,room,structural
65239221,I1,houses,house,structural
65239221,I1,tiles,tile,flat
65239221,I1,bricks,brick,shape
65239221,I1,showers,shower,structural
65239221,I1,pools,pool,structural
65239221,I1,washing machines,washing machine,container
65239221,I1,dryers,dryer,technology
65239221,I1,sinks,sink,container
97710976,I1,legos,legos,game
97710976,I1,chairs,chair,structural
97710976,I1,bowls,bowl,container
97710976,I1,plates,plate,flat
97710976,I1,counters,counter,structural
97710976,I1,boxes,box,container
97710976,I1,tables,table,structural
97710976,I1,bookshelf,bookshelf,structural
97710976,I1,cat treats,cat treat,shape
74937829,I1,box,box,container
74937829,I1,cracker,cracker,flat
74937829,I1,brownie,brownie,shape
74937829,I1,picture,photo,flat
67305036,I1,city block,city block,shape
67305036,I1,window,window,structural
67305036,I1,park,park,flat
39619411,I1,Slices of bread,slice of bread,flat
39619411,I1,Older TV screens,television,technology
39619411,I1,Some picture frames,photo frame,structural
39619411,I1,Uncool people,Uncool people,clever
39619411,I1,Paper needed to start making origami,origami paper,flat
93703916,I1,tvs,television,technology
93703916,I1,boxes,box,container
93703916,I1,tables,table,structural
93703916,I1,seats,seat,flat
93703916,I1,windows,window,structural
93703916,I1,buttons,button,flat
93703916,I1,books,book,flat
65000707,I1,Boxes,box,container
65000707,I1,Phones,phone,technology
37480222,I1,Tv,television,technology
37480222,I1,Table,Table,structural
37480222,I1,Chair,Chair,structural
37480222,I1,Wimdow,Window,structural
37480222,I1,Picture,photo,flat
37480222,I1,Picture frame,photo frame,structural
37480222,I1,Monitor,Monitor,technology
37480222,I1,Keyboard keys,computer key,technology
44471383,I1,door,door,structural
44471383,I1,books,book,flat
44471383,I1,graham cracker,graham cracker,flat
44471383,I1,floor tile,floor tile,flat
44471383,I1,yoga mat,yoga mat,flat
44471383,I1,one side of a cube,one side of a cube,shape
55277649,I1,television,television,technology
23999140,I1,box,box,container
60611925,I1,baseball diamond,baseball diamond,game
60611925,I1,tianonmon,tianonmon,shape
60611925,I1,tool,tool,shape
60611925,I1,hollywood,hollywood,game
60611925,I1,hip to be,hip to be,clever
60611925,I1,T,T,shape
60611925,I1,boxing ring,boxing ring,container
60611925,I1,picture frame,photo frame,structural
82187089,I1,table,table,structural
82187089,I1,box,box,container
82187089,I1,tv stand,television,technology
82187089,I1,jewlrey box,jewelry box,container
82187089,I1,stool,stool,structural
82187089,I1,writing utensil holder,pencil holder,container
82187089,I1,present,present,container
82187089,I1,food box,food box,container
82187089,I1,dice,dice,game
22904404,I1,table,table,structural
22904404,I1,picture frame,photo frame,structural
22904404,I1,cabinet,cabinet,container
22904404,I1,photo album,photo album,flat
22904404,I1,wall cllock,clock,technology
22904404,I1,dinning table,dining table,structural
22904404,I1,sofa cushion,sofa cushion,flat
71538021,I1,tissue box,tissue box,container
71538021,I1,cube,cube,shape
71538021,I1,frame,frame,structural
71538021,I1,ottoman,ottoman,structural
15979710,I1,box,box,container
15979710,I1,cube,cube,shape
15979710,I1,book,book,flat
15979710,I1,laptop,laptop,technology
15979710,I1,playstation,playstation,technology
73664187,I1,block,block,shape
73664187,I1,sign,sign,structural
73664187,I1,box,box,container
73664187,I1,paper,paper,flat
73664187,I1,phone,phone,technology
73664187,I1,fridge,refrigerator,container
41374261,I1,Box,Box,container
41374261,I1,Fabric,Fabric,flat
41374261,I1,Greeting card,Greeting card,flat
41374261,I1,Legos,Legos,game
41374261,I1,Ice block,Ice block,shape
41374261,I1,Old school house,Old school house,structural
41374261,I1,City block,City block,shape
41374261,I1,Baking pan,Baking pan,container
41374261,I1,Rice krispie bars,Rice krispie bar,shape
41374261,I1,Dessert bars,Dessert bar,shape
41374261,I1,Dance,Dance,clever
41374261,I1,Button,Button,flat
41374261,I1,Emblem,Emblem,flat
41374261,I1,Basket,Basket,container
41374261,I1,Picture,photo,flat
41374261,I1,Shape,Shape,shape
41374261,I1,Purse,Purse,container
41374261,I1,Phone,Phone,technology
41374261,I1,Cut board,Cutting board,shape
41374261,I1,Lumber,Lumber,flat
41374261,I1,Window,Window,structural
88093652,I1,Paintings,painting,flat
88093652,I1,sides of dice,side of die,shape
88093652,I1,some windows,window,structural
22837508,I1,chocolate ,chocolate,flat
22837508,I1,plate ,plate,flat
22837508,I1,table ,table,structural
22837508,I1,box,box,container
22837508,I1,glass,glass,flat
22837508,I1,container ,container,container
17406806,I1,"blocks,",block,shape
17406806,I1,boxes,box,container
17406806,I1,storage bins,storage bin,container
17406806,I1,tables,table,structural
17406806,I1,radios,radio,technology
17406806,I1,cd cases,CD/DVD case,container
79900360,I1,Cubes,Cube,shape
79900360,I1,Squares,Square,shape
79900360,I1,Crackers,cracker,flat
79900360,I1,Old Tvs,television,technology
79900360,I1,Game Consols,Game Console,technology
79900360,I1,Bed Posts,Bed Post,structural
79900360,I1,Fans,Fans,structural
58913350,I1, scrabble board,scrabble board,game
58913350,I1," Picture frames,  sometimes",photo frame,structural
58913350,I1, a small baking pan,baking pan,container
58913350,I1," ceiling tile,  sometimes",ceiling tile,flat
32723065,I1,box,box,container
32723065,I1,dice,dice,game
32723065,I1,baking sheet,baking sheet,flat
32723065,I1,table,table,structural
32723065,I1,t.v.,television,technology
32723065,I1,window,window,structural
32723065,I1,cracker,cracker,flat
97200111,I1,Coffee tables,Coffee table,structural
97200111,I1,starburst candies,starburst,shape
97200111,I1,Chunky brand chocolate,Chunky brand chocolate,shape
97200111,I1,napkins,napkin,flat
97200111,I1,toilet paper (individual pieces),toilet paper,flat
97200111,I1,origami paper,origami paper,flat
97200111,I1,some children's books,children's book,flat
97200111,I1,Kleenex,Kleenex,flat
97200111,I1,boring people,boring people,clever
97200111,I1,square dances,square dance,clever
97200111,I1,"the toes of ""square-toed"" shoes","toe of ""square-toed"" shoe",shape
97200111,I1,cheese slices,cheese slice,flat
97200111,I1,waffles,waffles,flat
97200111,I1,Klondike ice cream bars,Klondike ice cream bars,shape
97200111,I1,candles (sometimes),candle,shape
97200111,I1,square-cut gemstones,gemstone,structural
97200111,I1,home made soap,homemade soap,shape
23874702,I1,cutting board,cutting board,shape
23874702,I1,chalk board,chalk board,flat
23874702,I1,table,table,structural
23874702,I1,stove,stove,container
78844703,I1,box,box,container
78844703,I1,picture frame,photo frame,structural
78844703,I1,table,table,structural
78844703,I1,plates,plate,flat
78844703,I1,signs,sign,structural
78844703,I1,book,book,flat
70351050,I1,table,table,structural
70351050,I1,chess board,chess board,game
70351050,I1,cushion,cushion,flat
70351050,I1,tiles,tile,flat
12418187,I1,Box,Box,container
12418187,I1,Chair,Chair,structural
12418187,I1,Brick,Brick,shape
26197707,I1,TV,television,technology
26197707,I1,monitor,monitor,technology
26197707,I1,throw pillow,throw pillow,structural
26197707,I1,memo pad,memo pad,flat
26197707,I1,cracker,cracker,flat
26197707,I1,box lid,box lid,container
26197707,I1,placemat,placemat,flat
26197707,I1,kleenex box,kleenex box,container
26197707,I1,jewelry box,jewelry box,container
26197707,I1,music box,music box,container
26197707,I1,picture,photo,flat
26197707,I1,frame,frame,structural
71855380,I1,Room,Room,structural
71855380,I1,game,game,game
71855380,I1,coats,coat,shape
56032122,I1,box,box,container
56032122,I1,paper,paper,flat
56032122,I1,cereal box,cereal box,container
56032122,I1,trucks,trucks,structural
56032122,I1,roads ,roads,flat
41654252,I1,picture frame,photo frame,structural
41654252,I1,window,window,structural
41654252,I1,tv,television,technology
54157051,I1,boxes,box,container
54157051,I1,rooms,room,structural
54157051,I1,walls,wall,structural
54157051,I1,safe doors,safe door,structural
54157051,I1,desks,desk,structural
54157051,I1,papers,paper,flat
54157051,I1,napkins,napkin,flat
54157051,I1,paper towels,paper towel,flat
54157051,I1,washcloths,washcloth,flat
40733644,I1,Brick,Brick,shape
40733644,I1,Cake,Cake,shape
40733644,I1,Dice,Dice,game
13169420,I1,Tv,television,technology
13169420,I1,Ipad,Ipad,technology
13169420,I1,bread,bread,flat
13169420,I1,pizza box,pizza box,container
13169420,I1,wallet,wallet,container
59823693,I1,table,table,structural
59823693,I1,chair,chair,structural
59823693,I1,window,window,structural
59823693,I1,block,block,shape
59823693,I1,barge,barge,structural
59823693,I1,floating dock,floating dock,structural
59823693,I1,tv,television,technology
59823693,I1,fireplace,fireplace,structural
59823693,I1,plate,plate,flat
59823693,I1,room,room,structural
59823693,I1,trash can,garbage can,container
60418718,I1,box,box,container
60418718,I1,cube,cube,shape
60418718,I1,rubix cube,Rubik's cube,game
51112041,I1,blocks,block,shape
51112041,I1,nerds,nerds,container
51112041,I1,table,table,structural
51112041,I1,window,window,structural
51112041,I1,kites,kite,flat
51112041,I1,tablet,tablet,technology
51112041,I1,boxing ring,boxing ring,container
51112041,I1,plate,plate,flat
80486290,I1,Calendar,Calendar,flat
80486290,I1,Blocks,block,shape
80486290,I1,Windows,window,structural
80486290,I1,Tables,table,structural
80486290,I1,Cheese slices,cheese slice,flat
80486290,I1,Picture frames,photo frame,structural
67320436,I1,Tables,table,structural
67320436,I1,windows,window,structural
67320436,I1,frames,frame,structural
67320436,I1,napkins,napkin,flat
67320436,I1,tablecloths,tablecloth,flat
67320436,I1,chairs,chair,structural
67320436,I1,tvs,television,technology
67320436,I1,screens,screen,technology
67320436,I1,mirrors,mirror,flat
69139430,I1,Napkin,Napkin,flat
69139430,I1,checker square,space on checkerboard,game
69139430,I1,hankerchief,hankerchief,flat
69139430,I1,sandwich,sandwich,flat
69139430,I1,blanket,blanket,flat
69139430,I1,cracker,cracker,flat
69139430,I1,tile,tile,flat
11372951,I1,Windo,Window,structural
11372951,I1,Box,Box,container
11372951,I1,slice of brownie,brownie,shape
11372951,I1,present,present,container
11372951,I1,crate,crate,container
50270483,I1,box,box,container
50270483,I1,computer,computer,technology
50270483,I1,tv,television,technology
50270483,I1,bed,bed,structural
50270483,I1,notebook,notebook,flat
50270483,I1,paper,paper,flat
94592067,I1,Box,Box,container
94592067,I1,Blocks,block,shape
94592067,I1,Tiles,Tile,flat
94592067,I1,Window,Window,structural
94592067,I1,Mirror,Mirror,flat
94592067,I1,Picture Frame,photo Frame,structural
89221318,I1,Box,Box,container
89221318,I1,cube,cube,shape
89221318,I1,sign,sign,structural
31155613,I1,tile,tile,flat
31155613,I1,boxes,box,container
31155613,I1,ice cubes,ice cube,shape
31155613,I1,dice,dice,game
31155613,I1,picture frames,photo frame,structural
31155613,I1,light switch covers,light switch covers,flat
31155613,I1,speakers,speaker,technology
31155613,I1,dresser drawers,drawer,container
31155613,I1,wash cloths,wash cloth,flat
31155613,I1,windows,window,structural
31155613,I1,mirrors,mirror,flat
31155613,I1,cloth catnip toys,cloth catnip toys,flat
31155613,I1,individual paper tissues,tissue,flat
19064020,I1,box,box,container
19064020,I1,picture frame,photo frame,structural
19064020,I1,desk,desk,structural
19064020,I1,mirror,mirror,flat
40435244,I1,Box,Box,container
40435244,I1,Table,Table,structural
40435244,I1,TV,television,technology
51455126,I1,The square App on Iphone,Square app,technology
51455126,I1,A square table,table,structural
51455126,I1,A square peg,peg,clever
51455126,I1,Four Square,Four Square,game
71721557,I1,Box,Box,container
71721557,I1,house,house,structural
71721557,I1,brownie,brownie,shape
71721557,I1,brick,brick,shape
71721557,I1,plate,plate,flat
42072154,I1,book,book,flat
42072154,I1,picture frame,photo frame,structural
42072154,I1,window,window,structural
42072154,I1,table,table,structural
42072154,I1,wall,wall,structural
42072154,I1,album,album,flat
42072154,I1,chocolate,chocolate,flat
73471503,I1,card,card,flat
73471503,I1,shape,shape,shape
73471503,I1,quadrilateral (some),quadrilateral,shape
73471503,I1,Ghiradelli chocolate squares,Ghiradelli chocolate square,flat
73471503,I1,compact (powder),makeup compact,container
90871864,I1,box,box,container
90871864,I1,square painting,painting,flat
90871864,I1,square paper,paper,flat
90871864,I1,square tv,television,technology
45664076,I1,plates,plate,flat
45664076,I1,baskets,basket,container
45664076,I1,paintings,painting,flat
45664076,I1,art prints,art print,flat
45664076,I1,pillows,pillow,structural
79585888,I1,frames,frame,structural
79585888,I1,boxes,box,container
79585888,I1,tv screens,television,technology
79585888,I1,computer screens,computer,technology
49295397,I1,dice,dice,game
49295397,I1,blocks,block,shape
49295397,I1,photo frames,photo frame,structural
49295397,I1,bingo board,bingo board,game
49295397,I1,board games,boardgame,shape
49295397,I1,cafe table,coffee table,structural
49295397,I1,coaster,coaster,flat
49295397,I1,arm patch,arm patch,flat
49295397,I1,city block,city block,shape
18607291,I1,box,box,container
18607291,I1,house,house,structural
18607291,I1,picture frame,photo frame,structural
18607291,I1,bookshelves,bookshelf,structural
18607291,I1,television screen,television,technology
80984008,I1,house,house,structural
80984008,I1,box,box,container
80984008,I1,building,building,structural
80984008,I1,cube,cube,shape
39495925,I1,cheese singles,cheese slice,flat
39495925,I1,floor tiles,floor tile,flat
39495925,I1,stamps,stamp,flat
39495925,I1,earrings,earring,shape
39495925,I1,cheese its,cheez-its,flat
39495925,I1,baking pan,baking pan,container
39495925,I1,window,window,structural
39495925,I1,keyboard keys,computer key,technology
39495925,I1,icons,icon,flat
39495925,I1,painting,painting,flat
11609688,I1,computer monitor,computer,technology
11609688,I1,window,window,structural
11609688,I1,picture frame,photo frame,structural
11609688,I1,art canvas,canvas,flat
11609688,I1,box fan,box fan,shape
11609688,I1,greeting card,greeting card,flat
11609688,I1,mirror,mirror,flat
62878730,I1,pizza box,pizza box,container
62878730,I1,book,book,flat
62878730,I1,cake,cake,shape
62878730,I1,box,box,container
91745050,I1,tables,table,structural
91745050,I1,milk crates,milk crate,container
91745050,I1,coasters,coaster,flat
91745050,I1,alphabet blocks,alphabet block,structural
91745050,I1,mirrors,mirror,flat
91745050,I1,wall tiles,wall tile,flat
91745050,I1,floor tiles,floor tile,flat
91745050,I1,wall shelf,shelf,structural
91745050,I1,some pizzas,pizza,flat
91745050,I1,some cardboard boxes,cardboard box,container
91745050,I1,trinket box,trinket box,container
91745050,I1,some griddles,griddle,flat
91745050,I1,some frying pans,frying pan,flat
91745050,I1,cake pan,cake pan,container
91745050,I1,keyboard keys,computer key,technology
91745050,I1,some paintings,painting,flat
75324499,I1,Boxes,box,container
75324499,I1,Paper,Paper,flat
75324499,I1,Keyboard keys,computer key,technology
75324499,I1,Windows,window,structural
93835574,I1,Boxes,box,container
93835574,I1,Tables,table,structural
93835574,I1,Cleaning Sponges,sponge,shape
93835574,I1,Books,book,flat
93835574,I1,Pillows,Pillow,structural
93835574,I1,Pictures,photo,flat
93835574,I1,Television,Television,technology
93835574,I1,Rubics cube,Rubik's cube,game
93835574,I1,Sugar cube,Sugar cube,shape
93835574,I1,Picture frames,photo frame,structural
55464460,I1,President Regan,Ronald Reagan,clever
94742790,I1,child's toy blocks,toy block,shape
94742790,I1,uptight people,uptight people,clever
16687093,I1,tile,tile,flat
16687093,I1,picture frames,photo frame,structural
16687093,I1,blocks,block,shape
16687093,I1,some books,book,flat
16687093,I1,mirror,mirror,flat
16687093,I1,pillow,pillow,structural
40573434,I1,table ,table,structural
40573434,I1,blocks,block,shape
40573434,I1,vricks,brick,shape
40573434,I1,floor ,floor,structural
40573434,I1,wall,wall,structural
40573434,I1,Windows ,window,structural
40573434,I1,paper,paper,flat
94363814,I1,box,box,container
60330215,I1,window,window,structural
60330215,I1,box,box,container
60330215,I1,cube,cube,shape
58218682,I1,computer,computer,technology
58218682,I1,speaker,speaker,technology
58218682,I1,bread,bread,flat
58218682,I1,blocks,block,shape
58218682,I1,crates,crate,container
58218682,I1,cubes,cube,shape
58218682,I1,dice,dice,game
58218682,I1,boxes,box,container
58218682,I1,jack in the box,jack in the box,structural
58218682,I1,frames,frame,structural
58218682,I1,kleenex box,kleenex box,container
58218682,I1,shipping box,shipping box,container
58218682,I1,beads,bead,shape
58218682,I1,box for plants,planter box,container
58218682,I1,fish tank,fish tank,container
23480181,I1,TVS,television,technology
23480181,I1,CPUS,computer,technology
23480181,I1,tamagoyaki,tamagoyaki,shape
23480181,I1,boxes,box,container
23480181,I1,speakers,speaker,technology
23480181,I1,laptops,laptop,technology
23480181,I1,shelves,shelf,structural
23480181,I1,books,book,flat
23480181,I1,clocks,clock,technology
23480181,I1,rooms in a house,room,structural
23480181,I1,toasters,toaster,structural
23480181,I1,tables,table,structural
77794156,I1,table,table,structural
77794156,I1,book,book,flat
77794156,I1,computer,computer,technology
77794156,I1,paper,paper,flat
77794156,I1,frame,frame,structural
77794156,I1,card,card,flat
32262733,I1,coffee tables,coffee table,structural
32262733,I1,books,book,flat
32262733,I1,hot pads,hot pad,flat
32262733,I1,wash clothes,wash cloth,flat
32262733,I1,pictures,photo,flat
32262733,I1,pillows,pillow,structural
32262733,I1,plates,plate,flat
32262733,I1,tables,table,structural
69214566,I1,picture,photo,flat
69214566,I1,computer,computer,technology
75034278,I1,Window,Window,structural
75034278,I1,box,box,container
75034278,I1,shape,shape,shape
75034278,I1,rectangle,rectangle,shape
75034278,I1,pillow,pillow,structural
75034278,I1,tiles,tile,flat
12138126,I1,squares,square,shape
12138126,I1,cubes,cube,shape
12138126,I1,paintings,painting,flat
12138126,I1,cigarrettes,cigarette,container
12138126,I1,toilet paper sheets,toilet paper,flat
12138126,I1,boxes,box,container
12138126,I1,plates,plate,flat
12138126,I1,hummers,hummer,structural
12138126,I1,cube cars,cube car,structural
12138126,I1,wallet sized photos,wallet sized photo,flat
12138126,I1,accent pillows,accent pillow,shape
12138126,I1,computer keys,computer key,technology
69951834,I1,Sign,Sign,structural
69951834,I1,box,box,container
69951834,I1,book,book,flat
69951834,I1,block,block,shape
69951834,I1,house,house,structural
69951834,I1,building,building,structural
69951834,I1,patio,patio,structural
69951834,I1,charcoal,charcoal,structural
69951834,I1,cake,cake,shape
69951834,I1,earring,earring,shape
69951834,I1,necklace,necklace,flat
69951834,I1,handkerchief,handkerchief,flat
69951834,I1,window,window,structural
69951834,I1,bookshelf,bookshelf,structural
88903080,I1,table,table,structural
88903080,I1,sandwich,sandwich,flat
88903080,I1,computer,computer,technology
88903080,I1,box,box,container
88903080,I1,rubix cube,Rubik's cube,game
48161169,I1,shipping box,shipping box,container
48161169,I1,speaker,speaker,technology
48161169,I1,miror,mirror,flat
48161169,I1,square wall clock,clock,technology
48161169,I1,window,window,structural
48161169,I1,coaster,coaster,flat
48161169,I1,tile,tile,flat
48161169,I1,air duct,air duct,structural
48161169,I1,cabinet,cabinet,container
48161169,I1,thermostat,thermostat,structural
48161169,I1,washcloth,washcloth,flat
48161169,I1,drawer,drawer,container
48161169,I1,table,table,structural
10452422,I1,brick,brick,shape
10452422,I1,book,book,flat
10452422,I1,blocks,block,shape
10452422,I1,picture,photo,flat
10452422,I1,box,box,container
26985971,I1,boxes,box,container
26985971,I1,bed rooms,bedroom,structural
26985971,I1,beds,bed,structural
26985971,I1,floors,floor,structural
12157740,I1,Box,Box,container
12157740,I1,tv,television,technology
12157740,I1,building,building,structural
12157740,I1,sign,sign,structural
12157740,I1,case,case,container
97649442,I1,Block,Block,shape
97649442,I1,ice cube,ice cube,shape
97649442,I1,dice,dice,game
97649442,I1,salt lick,salt lick,shape
97649442,I1,box,box,container
97649442,I1,coaster,coaster,flat
97649442,I1,tray,tray,flat
97649442,I1,Napkin,Napkin,flat
97649442,I1,washcloth,washcloth,flat
97649442,I1,greeting card,greeting card,flat
97649442,I1,table,table,structural
97649442,I1,ashtray,ashtray,container
97649442,I1,game board,gameboard,flat
97649442,I1,room,room,structural
97649442,I1,soap,soap,shape
97649442,I1,watch face,watch face,technology
97649442,I1,picture frame,photo frame,structural
97649442,I1,plate,plate,flat
97649442,I1,cufflink,cufflink,shape
97649442,I1,gemstone,gemstone,structural
97649442,I1,stone/rock,stone,structural
97649442,I1,speaker,speaker,technology
97649442,I1,pillow,pillow,structural
97649442,I1,envelope,envelope,flat
97649442,I1,magnet,magnet,flat
97649442,I1,shortbread,shortbread,flat
97649442,I1,slice of cheese,cheese slice,flat
97649442,I1,ciabatta bun,ciabatta bun,shape
97649442,I1,tile,tile,flat
31812440,I1,blocks,block,shape
31812440,I1,tables,table,structural
31812440,I1,chairs,chair,structural
31812440,I1,chest,chest,container
31812440,I1,screen,screen,technology
31812440,I1,tv,television,technology
31812440,I1,book,book,flat
31812440,I1,tile,tile,flat
31812440,I1,room,room,structural
31812440,I1,pation,patio,structural
31812440,I1,balcony,balcony,structural
31812440,I1,proch,porch,structural
31812440,I1,roof,roof,structural
31812440,I1,field,field,flat
31812440,I1,box,box,container
31812440,I1,dolley,dolley,structural
31812440,I1,card,card,flat
31812440,I1,mirror,mirror,flat
31812440,I1,plate,plate,flat
31812440,I1,dish,dish,flat
31812440,I1,pan,pan,container
31812440,I1,ring,ring,shape
31812440,I1,earring,earring,shape
31812440,I1,pendant,pendant,shape
31812440,I1,brooch,broche,shape
31812440,I1,lawn,lawn,flat
31812440,I1,gate,gate,structural
31812440,I1,book,book,flat
31812440,I1,poster,poster,flat
31812440,I1,painting,painting,flat
31812440,I1,picture,photo,flat
31812440,I1,window,window,structural
10463558,I1,Cube,Cube,shape
10463558,I1,Dice,Dice,game
10463558,I1,Bread,Bread,flat
10463558,I1,signs,sign,structural
10463558,I1,frames,frame,structural
10463558,I1,pictures,photo,flat
10463558,I1,decorative pillows,throw pillow,structural
43791558,I1,window,window,structural
43791558,I1,bread slice,slice of bread,flat
43791558,I1,table,table,structural
94514529,I1,Computer,Computer,technology
94514529,I1,Monitor,Monitor,technology
94514529,I1,Phone,Phone,technology
94514529,I1,Keyboard,Keyboard,technology
94514529,I1,Box,Box,container
94514529,I1,Houses,house,structural
94514529,I1,Pads of paper,Pads of paper,flat
87282590,I1,box,box,container
87282590,I1,cards,card,flat
87282590,I1,tables,table,structural
87282590,I1,rubix cube,Rubik's cube,game
87282590,I1,files,file,flat
87282590,I1,file cabinets,file cabinet,container
87282590,I1,paper ,paper,flat
27011024,I1,Box,Box,container
27011024,I1,Route,Route,clever
27011024,I1,Desk,Desk,structural
27011024,I1,Table,Table,structural
27011024,I1,People,People,clever
27011024,I1,Level,Level,shape
78009718,I1,Box,Box,container
78009718,I1,Television,Television,technology
78009718,I1,Computer,Computer,technology
78009718,I1,Table,Table,structural
78009718,I1,Coaster,Coaster,flat
78009718,I1,Paper,Paper,flat
56095146,I1,boxes,box,container
56095146,I1,signs,sign,structural
56095146,I1,envelopes,envelope,flat
56095146,I1,buildings from the air,building from above,shape
56095146,I1,books,book,flat
56095146,I1,pegs,peg,clever
56095146,I1,personalities,personality,clever
56095146,I1,perfect squares,perfect square,shape
56095146,I1,candy,candy,shape
56095146,I1,bread,bread,flat
56095146,I1,sandwiches,sandwich,flat
56095146,I1,crackers,cracker,flat
56095146,I1,plots,plot,flat
56095146,I1,shooters,shooter,shape
56095146,I1,fence,fence,structural
56095146,I1,watermelon,watermelon,shape
56095146,I1,roots,square root,clever
52470878,I1,Blocks,block,shape
52470878,I1,Rubiks Cube,Rubik's Cube,game
52470878,I1,Crossword puzzle blanks,Crossword puzzle blanks,game
52470878,I1,Dashboard buttons,Dashboard button,flat
52470878,I1,Waffle iron grid,Waffle iron,flat
76917568,I1,a box,box,container
76917568,I1,toast,toast,flat
76917568,I1,windows,window,structural
76917568,I1,heating and air boxes outside,heating and air box outside,structural
76917568,I1,houses,house,structural
40497959,I1,An outlet,outlet,flat
40497959,I1,soap,soap,shape
40497959,I1,Rubix cube,Rubik's cube,game
40497959,I1,ring box,ring box,container
40497959,I1,rug,rug,flat
40497959,I1,coasters,coaster,flat
40497959,I1,throw pillows,throw pillow,structural
40497959,I1,clock,clock,technology
40497959,I1,checkers board,checkers board,game
40497959,I1,blocks,block,shape
40497959,I1,dice,dice,game
40497959,I1,Scrabble letter pieces,Scrabble piece,game
40497959,I1,waffles,waffle,flat
40497959,I1,tile,tile,flat
40497959,I1,napkins,napkin,flat
40497959,I1,eindows,window,structural
40497959,I1,tic-tac toe,tic-tac-toe,flat
40497959,I1,card table,card table,structural
40497959,I1,brownies,brownie,shape
40497959,I1,post-it note,post-it note,flat
40497959,I1,Sponge bob head,Spongebob,clever
40497959,I1,boxing ring,boxing ring,container
40497959,I1,crackers,cracker,flat
40497959,I1,crossword puzzle,crossword puzzle,flat
40497959,I1,backgammon board,backgammon board,game
40497959,I1,record album,album jacket,flat
40497959,I1,floppy disk,floppy disk,technology
40497959,I1,portable wifi,portable wifi,technology
64887182,I1,toles,tile,flat
64887182,I1,cards,card,flat
64887182,I1,pictures,photo,flat
64887182,I1,monitors,monitor,technology
64887182,I1,brownies,brownie,shape
64887182,I1,cuve,cube,shape
64887182,I1,dice,dice,game
27411237,I1,a square,square,shape
27411237,I1,the rubick's cube,rubik's cube,game
27411237,I1,my next computer,computer,technology
27411237,I1,some buildings,building,structural
36423008,I1,PAPER,PAPER,flat
36423008,I1,FIELDS,FIELDS,flat
36423008,I1,SECTIONS,SECTION,flat
36423008,I1,NOTES,NOTE,flat
36423008,I1,CHECK BOXES,CHECK box,shape
35391234,I1,Question of mats,Question of mats,flat
46162700,I1,cube,cube,shape
18449061,I1,box,box,container
18449061,I1,tabletop,tabletop,flat
18449061,I1,dice,dice,game
18449061,I1,window,window,structural
18449061,I1,CRT screen,CRT screen,technology
18449061,I1,crossword puzzle,crossword puzzle,flat
64199247,I1,graham cracker,graham cracker,flat
64199247,I1,saltine cracker,saltine cracker,flat
64199247,I1,picture frame,photo frame,structural
64199247,I1,house,house,structural
64199247,I1,box,box,container
64199247,I1,book,book,flat
51279120,I1,boxes,box,container
51279120,I1,credit cards,credit card,flat
51279120,I1,picture frames,photo frame,structural
36946783,I1,boxes,box,container
36946783,I1,bins,bin,container
36946783,I1,some books,book,flat
36946783,I1,outlet,outlet,flat
36946783,I1,wallet,wallet,container
36946783,I1,lego,lego,game
36946783,I1,some calendars ,calendar,flat
36946783,I1,some tvs,television,technology
36946783,I1,ziploc bag,ziploc bag,flat
36946783,I1,rubix cube,Rubik's cube,game
70783394,I1,box,box,container
70783394,I1,cube,cube,shape
70783394,I1,cabinet,cabinet,container
21181806,I1,sandwhich,sandwich,flat
21181806,I1,box,box,container
21181806,I1,boxing ring,boxing ring,container
21181806,I1,house,house,structural
21181806,I1,picture frame,photo frame,structural
21181806,I1,instagram,instagram,technology
65704329,I1,Rooms,room,structural
65704329,I1,the sides of a box,side of box,shape
65704329,I1,Houses,house,structural
65704329,I1,Picture Frames,photo frame,structural
65704329,I1,Some End Tables,End table,structural
47574555,I1,squares,square,shape
47574555,I1,boxes,box,container
47574555,I1,doors,door,structural
47574555,I1,monitors,monitor,technology
47574555,I1,televisions,television,technology
47574555,I1,stamps,stamp,flat
47574555,I1,tiles,tile,flat
47574555,I1,wall plates,wall plate,flat
84203038,I1,house,house,structural
84203038,I1,dish,dish,flat
84203038,I1,window,window,structural
84203038,I1,door,door,structural
84203038,I1,fireplace,fireplace,structural
